,comment,rating
3782,máy thì nhìn đẹp thật đấy long lanh thật đấy nhưng dùng tuần rồi đúng là thấy kém chất lượng giật chậm là chuyện bình thường đang lướt web bị đơ rồi out ra là chuyện bình thường kèm theo bắt wifi kém dùng làm máy phụ chỉ để shoPing trên tiki với mấy ứng dụng mà không nổi luôn mới sạc được lần thì củ sạc đã hỏng không lên điện nữa rẻ thì rẻ mà cứ thay thế nọ kia thì cũng thành đắt luôn mất,-1
3783,mình mới nhận điện thoại máy đẹp nhưng sau khi khởi động xong và mà khi mở máy ảnh lên thì máy bị đơ mấy tiếng lướt điện thoại cũng bị đơ và gọi meSenger thì máy cũng đơ không thể nào thoát ra ngoài đc luon không mở khoá bằng mã số được chỉ mở được bằng dấu vân tay bấm vào ứng dụng gì cũng hiện ra thời tiết và không vào được các ứng dụng khác yêu cầu đổi máy,-1
3811,mình có mua điện thoại vsmart joy của tiki nhưng máy chạy quá chậm và hay tự động đóng chương trình nếu so sánh cấu hình máy với thực tế của máy thì mình không hài lòng mình muốn đổi hoặc bên vsmart kiểm tra lại tình trạng máy giúp mình,-1
3825,em mới đặc hàng và mua sản phẩm nhưng khi kiểm tra máy nó bị đen màn hình được lúc thì nó sáng màn hình nhưng đứng máy rồi chậm lắm giờ em muốn đổi sản phẩm hoặc bảo hành thì sao ạ,-1
3826,cho em hỏi em đặt hàng tư nhận về dùng rất tốt nhưng hôm qua em mở máy ảnh lên thì không chụp đc máy ghi là lỗi máy nặng và đèn flat cx không bật đc là sao ạ,-1
3846,điện thoại giao bằng tiki now bị hư cảm ứng tiệm cận màn hình bị đen không sáng màn hình khi gọi điện nên không tắt được cuộc gọi đã báo tổng đài mong tiki giải quyết sớm,-1
3853,điện thoại lag giật dùng nhanh nóng loa kép nhưng chỉ nghe được một bên không chơi trò chơi đc quá thất vọng,-1
3854,bị lỗi lỗi lúc thực hiện cuộc gọi đi ngay lập tức màn hình bị tắt tối thui dẫn đến không kiểm soát được cuộc gọi mãi một lúc sau mới mở được màn hình điện thoại,-1
3866,máy wifi yếu lướt wed facebOk này nọ tốt nhưng chả hiểu sao trò chơi không nổi chả hiểu sao trò chơi thì ping cao gắn chả hiểu sao ổn nhưng qua wiFi thì chả hiểu sao không đc ping cao mong cửa hàng đổi trả cho em em cảm ơn,-1
3901,vừa nhận được máy nhưng thân máy bị móp lòi ra ở góc dưới bên trái màn hình,-1
3906,giao hàng kiểu gì thế hả cửa hàng mới sài ngày phát sinh lỗi yêu cầu trả hàng,-1
3921,mới mua được tuần mà đã xảy ra hiện tượng sập nguồn liên tục máy liên tục giật lag load chậm gây khó chịu,-1
3950,máy không như mô tả tải facebOk cho hết luôn đứng lượng dang chơi thị sập nguổn làm ăn kiểu gì vậy,-1
3991,cũng tạm số với tầm giá độ phân giải màn hình không đúng với chỉ số hơi mờ,-1
4017,điện thoại vô gem lang bà cố mua về cập nhật chạy bị văng ra liên tục,-1
4022,máy sử dụng thời gian hay bị reset dù không bị rớt hay va đập mạnh,-1
4055,đóng hàng quá sơ xài dư khoảng trống dễ gây hư điện thoại,-1
4061,mình mới lấy cái điện thoại mà bị lỗi giờ đổi lại kiểu gì,-1
4073,nhận được sản phẩm rồi nhưng khi gọi thì màn hình lại tắt,-1
4084,hàng lỗi rồi không mở đc nguồn,-1
4086,hay thoát chương trình nhiều khi chậm không dùng được,-1
4093,tất cả đều đẹp mượt chỉ có máy ảnh là quá tệ,-1
4120,khe sim chỉ nhân đươc duy nhât sim mong cửa hàng hô trơ dùm,-1
4133,cần biết trung tâm bảo hành tại hải phòng,-1
4161,đc trong tầm giá,-1
4181,lỗi wifi quá màn hình không dính cường lực đc,-1
4191,để lâu pin tự nó tuột không thấy ổn,-1
4231,máy ảnh của sản phẩm quá kém,-1
4235,tháng hư sạc không vào pin,-1
4273,mình mới mua may diện thoại sam sung galaxy vào ngày dung lượng pin thi hôm tét thử mở mạg ngày thì thật sự tồi tệ pin xuống rất nhanh thực sự mua qua bên tiki không biết mọi người an tâm không nữa mk thấy ngày pin xuốg là rất tồi tệ lắm rồi,-1
4276,với viên pin thì mình thấy khá thất vọng pin dùng bình thường hay chơi trò chơi thì cũng chỉ ngang với pin của các máy của xiaomi mà thời gian sạc max lâu sạc nhanh gì mà tiếng mới đầy hiệu năng thì ổn so với tầm giá máy hơi giật chậm nhưng chấp nhận đk vì mình ghét hàng tq chứ không mua xaomi thì ngon hơn nhiều,-1
4284,wifi chập chờn thường xuyên phải tắt rồi bật lại mới có wifi chụp hình cực xấu cả máy ảnh trước lẫn máy ảnh sau gọi video do wifi chập chờn máy ảnh chất lượng không tốt nên hình ảnh cũng như chất lượng cuộc gọi rất kém rất bực mình nút nguồn sau khi tắt xong phải sau nó mới tắt những dòng điện thoại khác chỉ cần màn hình lúc sáng lúc tối không biết do máy có chế độ điều chỉnh ánh sáng hay sao mà màn hình lúc sáng lúc tối mình đã chỉnh chế độ sáng cực tiểu zay mà cũng có lúc sáng lúc tối làm phải chỉnh sáng tới lui mất thời gian sau khi sài được tháng đây là những nhận xét của mình lời khuyên cho các bạn là đừng chọn sản phẩm này,-1
4287,mình kết nối trên máy này rất yếu nhưng cũng sim đó gắn máy khác lại xài tốt máy không có xài đc chức năng chỉnh sửa hình ảnh và ghi âm cuộc gọi trong nhứ samsung tiki đã hẹn lần sẽ thông báo bộ phận kỹ thuật gọi để xâc nhận xử lý và hướng dẫn nhưng chờ vẫn không có cuộc gọi nào,-1
4290,mua máy về dùng được ngày thì lỗi cảm ứng mất sóng gởi lên tiki yêu cầu đổi sản phẩm thì được thông báo tiki không có thẩm quyền giải quyết mà phải đợi hãng đợi đến hơn ngày vẫn không có phản hồi gọi đến thì hẹn hẹn và hẹn mua máy từ ngày đến nay vẫn chưa có máy dùng hài thật yêu cầu hoàn tiền cũng không được luôn thôi xin chừa,-1
4293,chào tiki mình đã mua máy samsung galaxy được ngày vừa kích hoạt bảo hành điện tử sáng nay sau khi cập nhật mới tất cả ứng dụng mình thấy màn hình hiển thị sắc nét rõ ràng nhưng màu sắc ám vàng rất khó chịu có cách nào khắc phục tình trạng này được không ạ,-1
4315,máy mới nhận được ngày bị lỗi tự nhiên màn hình hiện trắng xóa ấn trở lại để thoát thì lúc sau lại bị trắng tiếp là lỗi gì vậy nếu là lỗi thì xử lý thế nào video hTps youtu be fwpjuzcscve,-1
4332,nhận gói hàng mà hú hồn hú vía đã vậy còn thanh toán trước rồi mong tiki xem xét lại đơn vị vận chuyển giùm hàng dán tem dễ vỡ mà thế này thì chịu,-1
4345,mua từ rất lâu rồi đã gửi email báo tuần kích hoạt bảo hành nhưng đến bây giờ kiểm tra vẫn không được bảo hành chỉ nói mồm xuông vậy sẽ là lần cuối cùng mua hàng tại đây,-1
4355,điện thoại tất cả điều tốt nhưng giá so với thị trường mất hơn đúng là buồn ơi là buồn luôn lỡ nhận hàng rồi phải chỉ chưa nhận thất vọng với tiki,-1
4371,trước giờ chưa bao giờ tin tưởng bất kỳ sản phẩm nào của samsung kể cả tivi máy lanhj máy giặt và sau khi mua và dùng thử samsung này thì quyết định không bao giờ mua hàng samsung nữa,-1
4377,ở những máy khác sóng điện thoại của mình luôn đầy bỏ vào máy mới nó chỉ được vạch sóng máy pin nhưng pin rất nhanh hết dù là máy mới mình thật sự khá thất vọng,-1
4400,mình có như cầu mua hay luoi giá tìm sản phẩm mới vừa mua giá vài hôm giảm còn tiki đẩy giá lên thật kinh khủng thật sự thất vọng với tiki trading,-1
4416,mình mới mua mấy về lần đầu xạc pin tốt lần thứ thì máy không vô pin nữa đã báo tiki đang đợi kĩ thuật tiki liên hệ lại mà chưa thấy,-1
4430,máy mình mua có hệ thống âm thanh rất tệ rè rất nặng khi âm lượng âm thanh bị bể măc dù mở các bác đừng hy vọng về âm thạnh dòng này,-1
4442,mình mới mua máy đc gần tháng máy chạy mượt nhưng để qua đêm không dùng hết sạch pin là sao nhỉ mình đã tắt mạng và đóng tất cả ứng dụng,-1
4453,mình đặt hàng nhận hàng vào ngày kiểm tra bảo hành bằng điện thoại website đều đã kích hoạt bảo hành từ,-1
4540,chất lượng kém sử dụng không được bán lại không ai mua dòng mình samsung không thứ củ,-1
4553,làm ăn kì quá bán máy khách xong không kĩhs hoạt bảo hành dù đã gọi tiki bảo mà kì vậy,-1
4554,máy mua về xước rất nhìu có nghi vấn hàng tàu xước dăm nguyên csr mặt lưng mong tiki đền,-1
4558,tôi không rõ có đúng của samsung chính hãng ko đang đề nghị hỗ trợ kích hoạt bảo hành,-1
4768,đặt giao hàng báo giao trước cùng ngày giao không giao cũng không thông báo gọi hỏi tổng đài thì nói đủ lý do tới gần tốigọi phản ánh tiếp mấy lần nữa thì mới báo lại giao không kịp mai giao vậy đừng có thứ tiền giao,-1
4840,máy bị văng meS văng ứng dụng suốt camera thất vọng quá,-1
4845,chậm lag chạy chậm rì không đáng tiền rẻ là của ôi là có thật,-1
4852,máy chạy hơi chậm k biết lam thế nao,-1
4900,hàng kém chất lượng đơ đơ,-1
4991,cửa hàng giao nhanh đảm bảo nguyễn vẹn về máy thì tốt chất lượng máy thì xài lâu mới biết được điểm yếu tôi đã từng xài vsmart live ram bô nhớ g điểm còn yếu là nhiều khi tắt nguồn khỏi động lại không lên làm nhiều thao tác khac nhau mới được và điểm yếu nữa là vân tay kém mở màn hình bằng mắt cũng còn kém rất mong nhà sản xuất cần khắc phục lại kiểm tra tình trạng máy cho kỉ vì để có uy tín cho thương hiệu nước nhà vượt trội máy ngoại thì cần cải thiện nhiều hơn,-1
4997,mới nhận máy hôm qua nay mình phát hiện ra tính năng rung của máy khi chạm phím điều hướng cuộc gọi và gõ trên phím không nghe rung gì cả mặc dù có bật đã khởi động máy và khôi phục chả ăn thua gì mình nghĩ là do phần cứng rồi tiki đổi lại máy khác cho mình nhé,-1
5038,mình mới mua được ngày mà giờ bị liệt cảm ứng toàn màn hình luôn mình không thể liên lạc được với tiki trading để báo lỗi và đổi hàng nhờ tiki liên hệ lại với mình ngay,-1
5059,hàng giao khá chậm do vận chuyển từ bắc vào máy có hiện tượng hơi giật lắc vân tay và phím ấn không được nhạy máy phản hồi chậm sóng sánh loa thoại và wifi thì ổn,-1
5082,máy hay bị đơ cảm ứng đôi lúc đứng cả máy khoang rất khó chịu khi dag choi trò chơi và kèm theo là pin tụt rất nhanh mới mà tụt mới rút sạc là tụt ngay,-1
5085,sao điện thoại mình về sử dụng mới phát hiện loa thoại không sử dụng được khi gọi điện thoại người khác nói mình không nghe giờ mún trả hàng hay bảo hành thì phải làm sao,-1
5092,cho chất lượng cho đóng gói tiki trading không nỡ bọc điện thoại người mua vào một cái túi chống sốc hay sao nhìn đóng gói rất mất thiện cảm,-1
5097,giao hàng chậm khui ra máy bị vết cấn mà do chậm đổi trả mata thời gian nên đành chấp nhận,-1
5099,tiki giáo hàng nhanh nhug mua của hãng nên rất yên tâm nhug vinfat nên thiết kế cho máy nhẹ chút hơi nặng đã sử dụng loa không được tốt,-1
5121,mình mua từ giờ đã bị hỏng sạc không vào được màn hình đen không có dấu hiệu gì giờ bảo hành sao đây tiki xin hướng dẫn,-1
5157,điện thoại mới mua chưa được tháng tự dưng không lên nguồn phải gửi đi bảo hành mất cả tuần trời lận,-1
5194,mua về dùng đc ngày lại phải gửi bảo hành vì cảm ứng thỉnh thoảng bị đơ nay vẫn chưa nhận được hàng,-1
5196,hàng nguyên seal nhưng đã kích hoạt bảo hành từ tức là mất tháng bảo hành vào ngày đổi trả của hãng,-1
5281,máy mới mua được ngày dùng bật đã không lên không biết lỗi gì thực sự hơi thất vọng,-1
5302,cảm ứng bị chậm không thể sử dụng được đã thử nhiều cách nhưng có tác dụng gì,-1
5305,xài được tuần thị bổng dưng máy chớm màn hình,-1
5317,sản phẩm mình đặt mua bị lỗi cảm ứng nặng mình đổi trả như thế nào ạ,-1
5334,chưa nhận được hàng mà thấy giao hàng thành công là sao nhỉ,-1
5352,đang xài bình thường tự nhiên sập nguồn mở hoài không lên quá thất vọng,-1
5356,mới nhận hàng mở ra máy bị lỗi màn không lên luôn,-1
5370,mới mua dùng được tuần máy sập nguồn không bật lên được haiZ,-1
5413,máy đơ và chụp ảnh chậm gọi video bị lỗi màn hình,-1
5442,lỗi phần mềm không gọi thoại được,-1
5444,chưa thứ hồi sản phẩm dù phản ánh đã ngày,-1
5446,máy đã kích hoạt điện tử tới hơn tháng kích hoạt,-1
5471,vsmart nhiều lỗi quá chia sẽ wifi đến khi tắt chia sẻ tắt sử dụng wifi chính thì không mở được vào cài đặc thì không phản hồi khởi động lại thù bị đứng máy mong bên sản xuất xem kỹ lại vấn đề về phần mềm vos và chỉnh sửa lại phần mềm nếu có thể thì công ty thứ hồi lại điện thoại để sửa phần mềm cho khách hàng vsmart cần điều chỉnh thêm phần tản nhiệt cho máy bớt bị nónh khi sử dụng phút,-1
5477,sau khi sử dụng gần tháng tôi thấy xuất hiện số lỗi mở youtube hoặc video xem được phút là máy bị khởi động lại loa rất rè nghe nhạc hay thành dở vào chat zalo qua video là bị đơ máy rớt mạng giao hàng thì nhanh màn hình nhạy máy đẹp mỗi tội quá nhiều lỗi sử dụng tuần đầu không sao sau tuần là lỗi tùm lum mà lỡ mua cái không biết làm sao mong bên cửa hàng hỗ trợ hướng dẫn sửa lỗi lỗi khởi động lại máy và chat video bị đơ,-1
5486,mình mo i nhạ n đu o c máy điẹ n thoại vào ngày vạ y mà xem tre n tho ng tin máy lại ghi kích hoạt bảo hành tu ngày vạ y đa y kho ng phải máy nguye n seal à tiki làm viẹ c kie u gì vạ y,-1
5504,loa bị rè nghe rất khó chịu giờ đang dịch bệnh nên cũng không muốn phiền tiki đổi trả sẽ làm tốn thời gian và làm giảm cơ hội mua sắm của những người khác nên chấp nhận xài tạm,-1
5512,đặt hàng ngày rồi chưa thấy hàng về thấy mọi người bảo bên tiki giao nhanh lắm thế mà đợi gần tuần rồi chưa giao nếu tôi mua trên mấy ứng dụng kia thì họ đã giao lâu rồi,-1
5518,mình mua đc gần tháng bây giờ xạc không vô các sđt chăm sóc khách hàng đều không gọi đc đề nghị tiki cho sđt nào gọi đc với lại có thật để có gì khách hàng còn gọi,-1
5527,vừa nhận sáng nay bật lên cắm sạc cập nhật phần mềm xong đen luôn chia tay với bác vượng thôi làm ăn tnay thì toang,-1
5573,pin bị yếu dần sau thời gian sử dụng chỉ có tuần giá cả rất tốt nhưng về phần pin thì không ổn nha,-1
5629,tất cả đều đã được kích hoạt bảo hành từ ngày,-1
5635,hàng chưa mua được tháng loa đã bị rè khoảng tháng sau bị liệt màng hình,-1
5689,quá tệ đang sài sập nguồn tối thôi luônmoiws nhận máy chưa được,-1
5714,lao ngoài bị lỗi không có tiếng tôi muốn bảo hành sản phẩm,-1
5717,máy lướt quá lướt lại trong cài đặt thoI mà nóng không tả đc,-1
5804,loa rè giao sài màu đặt đen mà giao xanh,-1
5826,chơi trò chơi nhẹ giật khômg hài lòng,-1
5872,vsmart sao lo nó rè quá ạ,-1
5877,loa tiếng quá nhỏ,-1
5909,đã thanh toán đầy đủ tiền hàng và tiền phí vận chuyển giao trong ngày thứ nhưng đến thứ mới giao đến nơi vậy đưa ra dịch vụ giao trong ngày để làm gì và thứ tiền vận chuyển giao trong ngày của khách thì tính như thế nào,-1
5911,điện thoại mua mới khoảng hơn tuần mà khi điện cho người khác thì người ta nghe không rõ tiếng được tiếng không và nhỏ xíu mong tiki liên hệ để đổi trả hàng giúp,-1
5915,thôi ai chưa mua thì đừng mua màn hình hiển thị cực kỳ tệ không bằng samsung mình từng mua trước đó giá lúc giảm giá,-1
5917,màu màn hình không được rõ nét không biết phải bị lỗi hay lý do gì mua hàng tiki nhiều lần lần này hơi thấy vọng,-1
5920,giao hàng chậm cũng không thông báo hay gọi điện trước chất lượng dịch vụ của tiki ngày càng tệ,-1
5941,giao hàng không nhận được tai phone như kiểu mua haiZ,-1
5998,tôi mới mua được ngày phát hiện ra màn hình máy bị ám tím rất rõ viền dưới còn cạnh còn lại của màn hình cũng bị ám nhẹ chỉ thấy khi mở ứng dụng có nền trắng hoặc màu sáng như này nếu dùng thời gian chắc chắn sẽ bị bóng mờ cạnh màn hình tôi cần đổi trả hàng,-1
6020,mua được khoảng tháng thì mất loa thoại gửi mail cho tiki yêu cầu bảo hành cũng không thèm trả lời tiki giờ chắc bán cá bán thịt được chứ bán đồ điện tử tiền triệu kiểu này ai dám mua,-1
6031,sản phẩm không có tính năng ghi âm cuộc gọi với giá này mình khuyên mọi người nên mua flagship của xiaomi nhanh hơn và xứng đáng hơn với số tiền bỏ ra thay vì mua điện thoại này,-1
6048,khi bật máy ảnh lên máy thường bị đơ hoặc tắt nguồn phải khởi động lại đã cập nhật hệ điều hành nhưng vẫn không hết lỗi,-1
6071,máy mình bị hỏng lao trên chỗ máy ảnh rồi không nghe đc làm sao để đc bảo hành,-1
6090,quá thất vọng pin sạc nhanh mà dùng cũng nhanh hết a em đừng nên mua,-1
6191,kachdb fnakcndbsjnabxhchd,-1
6227,đặt hàng từ ngày nhận được hàng muốn ủng hộ hàng việt nam mà chất lượng tệ cho sim vào cả khay máy không nhận cả khay sim nano giờ gửi bảo hành thế nào vậy,-1
6228,tối có đặt mua hàng tiki trangding cũng cấp sản phẩm vsmart bE thời gian thì đúng hẹn nhưng sản phẩm bị lỗi là hàng công ty vin tặng cho nội bộ nhân viên không sử dụng đc các chức năng khác ngoài nghe gọi nhắn tin quá chán quá thất vọng với tiki,-1
6233,tôi đặt mua ngày tui nhận đc tôi khuôi thì phát hiện sản phẩm điện thoại vsmart đã bị trôi bảo hành gần tháng đt kích hoạt ngày trong khi tôi đặt mua mới hoàn toàn thật thất vọng,-1
6249,loa bị rè và không nghe rõ điện thoại lướt bị chập chờn không mượt dùng điện thoại rất nóng chỉ có sài mạnh còn lại đều không tốt,-1
6250,điện thoại khi vào trò chơi cứ bị thoát ra quá dở tệ máy rất chậm mong đc đổi máy khác chỉ mới sử dụng thôi mà đã vào trò chơi không đc cứ vào là bị văng ra,-1
6256,máy không nhận sim cả khe sim đều không nhận hiện mình không biết phải làm sao nhờ tiki hỗ trợ giúp em với ạ,-1
6263,máy thì tiễn nào của nấy giao hàng càng ngày càng tệ tạo cho không thói quen mua sắm và km thêm thói quen chờ và đợi gOd bye tiki,-1
6266,giao hàng chậm đặt tikinow ngày mà đến mới nhận được hàng tốn tiền tikinow vô lý tiki xem lại nhé,-1
6280,mình đã nhận nhưng không hài lòng vì giao tới tay mình điện thoại mẻ chút ở góc trái màn hình,-1
6285,sản phẩm lỗi màn hình cảm ứng loạn có điểm chết không bấm được đen góc màn,-1
6291,máy thì không nhận sim yêu cầu đổi máy cho em luôn ạ không hai long chut nao,-1
6308,điện thoại không nhận sim dù đã thay sim cửa hàng hỗ trợ trả hàng với ạ,-1
6328,cho tôi xin số đt máy này gắng sim vào phải khởi động nguồn mới đc,-1
6332,không còn nguyên seal đã bị bóc trước,-1
6336,sản phẩm rất tốt nhưng rất tiếc còn thiếu phụ kiện tai nghe,-1
6346,không lắp được sim yêu cầu đổi trả hàng,-1
6358,máy gắn sim không nhận làm gì đây gắn đổi mấy sim rồi không được,-1
6362,chơi trò chơi chậm như chó đã thế lại còn bị văng trò chơi,-1
6368,sao điện thoại mở không lên ạk chị chị em và khắc phục ạk,-1
6390,máy không nhận được sim cả sim đều bị,-1
6477,máy thao tác chậm lắc quá,-1
6488,siêu dở,-1
6515,mình nhận hàng hôm qua và kết quả không hài lòng về chất lượng hoàn thiện sản phẩm cạnh dưới của máy không khít với cạnh mình up hình các bạn có thể thấy hạt bụi ở góc lun có thể do máy để lâu ngày pin bị phồng kiểm tra thì thấy máy sạc cách đây gần năm hoặc có thể máy mình bị lỗi mình muốn trả lại mấy nhưng tiki đến bay giờ vẫn chưa có ai liên lạc để lấy máy camera khi chuyển góc thì kêu rẹp rẹp nghe rất củ chuối,-1
6522,giao hàng cực kì chậm lỗi tùm lum bảo hành về xong vẫn lỗi cho tiki do tiki làm ăn trong mùa dịch bê trễ trong khi các sàn khác giao hàng vẫn đúng hạn như dự kiến qua thời điểm giao hàng chờ hơn tháng không giao hủy và hoàn tiền rất nhiều đơn có những đơn tự hủy của khách không rõ nguyên nhân khi khiếu nại thì sau ngày không thấy giải quyết nói chung rất thiếu trách nhiệm sau này không mua hàng trên đây nữa cho khỏi bực,-1
6535,có ai gặp vấn đề vớ tai nghe kèm theo ko mình cắm vào điện thoại khác cắm sâu vào thì nghe được bình thường và còn có thể dùng nút điều chỉnh âm lượng có trêm tai nghe của vsmart live còn cắm tai nghe của vsmart live kèm theo vào điện thoại vsmart live thì cămsAu không nghe được và không thể dùng được nút điều chỉnh âm lượng,-1
6537,khi mua máy nhà cũng cấp là tiki trading khi vào đơn hàng nhà cũng cấp lại là qh digital nhận điện thoại ngày dùng ngày hỏng camera báo và chờ tiki đến lấy đi bảo hành ngày có mail xác nhận của tiki về sản phẩm đang được bảo hành ngày sau ngày máy lỗi nhận lại điện thoại test vẫn lỗi như cũ đã báo và được tiếp tục chờ tôi thấy tiki làm việc kiểu này chưa ổn theo chính sách bảo hành của vsmart điện thoại vẫn trong thời gian được đổi vậy mà tiki chỉ mang đi bảo hành và trả lại sau bảo hành vẫn là máy cũ với lỗi máy ảnh vẫn không sử dụng được yêu cầu tiki làm rõ các vấn đề nêu trên và đổi máy mới cho tôi,-1
6544,đặt hàng từ hôm đến nay là nhận được hàng nhanh hơn nhiều so với dự kiến khui hộp kiểm tra thử những cái khác không có thời gian nhiều kiểm tra chỉ kiểm tra sơ nhìn chung điều ok chỉ có một lỗi là không nhận được sim sợ do sim nên thử tráo đổi thẻ sim nhưng vẫn không nhận được sim mình nghĩ là ổ sim có vấn đề vì muốn ủng hộ hàng việt nam nên lần đầu tiên mua điện thoại việt vậy mà,-1
6551,máy được so với tầm giá tuy nhiên sạc lần đầu không được độ sáng không bằng joy thất vọng nhất là với bên tiki care yêu cầu hỗ trợ nhưng thà đừng yêu cầu chắc tốt hơn nhiều bên vận chuyển giao không đúng hẹn nhờ bên vận chuyển đổi giao địa chỉ khác bên vận chuyển đã đồng ý và thực hiện nhưng mà bên tiki care đã can thiệp vào thành ra hàng được chuyển đi chuyển lại nhiều lần hàng giao muộn gần tuần chưa bao giờ thất vọng với tiki như lần này,-1
6566,điện thoại về ngày nguyên seal tất cả đều ổn nhưng không thể chấp nhận được khi điện thoại lúc nhận sim và không nhận sim và máy ảnh và lướt facebOk thi thoảng bị đơ và phải con máy này mình nên đổi mới có lạc quan hơn không mọi người do thấy nhiều con máy tệ hơn mình và nhiều người may mắn vẫn có con máy tốt nhờ tiki hỗ trợ mình qua zalo email mình nhé do sim không nhận,-1
6575,mình mới mua điện thoại máy ảnh sau max có trước với khung ảnh còn khung ảnh lớn hơn máy ảnh sau khỉ còn hình chụp không đẹp mờ hơn điện thoại cũ mình oPo cạnh mặt trước bị khờn phía sau quanh máy ảnh bị dơ có dấu hiệu đã qua sử dụng tốt nhất ae muốn mua điện thoại hay thứ gì có giá trị không nên mua ở đây kẻo bị lừa khá thất vọng về trang web này,-1
6595,tại sao sạc của mình lại không đúng loại thế này mình mua hôm qua giờ hết pin mới xem cái sạc thì không cắm đc tiki trả lời mình gấp tại sao chân điện thoại cổng c chân sạc đi kèm lại cổng mini,-1
6604,điện thoại bắt sóng cực yếu ngồi trong nhà không thể nhận cuộc gọi được dù đã kiểm tra tất cả cài đặt cũng như thay hết sim này sang sim khác tôi muốn trả lại hàng thì thủ tục như thế nào tiki có hỗ trợ được không,-1
6614,pin tuộc dốc không phanh ngay cả không sử dụng mà pin cũng mau hết màn hình thì bé tẹo cảm ứng không nhanh nhạy khẩu độ không điều chỉnh được sau khi chụp xong chỉ được cái màn hình đẹp do độ tương phản cao thôi,-1
6653,mới nhận hàng ngày đã nứt màn hình dù chưa rơi rớt gì đem ra vsmart báo giá thay màn hình hết triệu nói do người dùng có ngoại lực làm vỡ gọi tiki báo xử lý thì chưa thấy hồi âm,-1
6658,làm ăn gian dối lừa đảo không được xem hàng phải nộp tiền nộp tiền xong thì nhân viên bóc ra lại là bản nhưng không trả lại tiền quá thất vọng với tiki,-1
6728,mua xài mới tháng hư cảm ứng không biết làm thế nào để trả hoặc bảo hành đây,-1
6729,dù hàng nguyên seal nhưng lại có dấu keo của seal cũ cạnh bên vậy máy này có mới không,-1
6781,mình mới mua được ngày máy lỗi mở nguồn lên rồi tự tắt luôn,-1
6804,mọi khi đặc đơn hàng đến hôm đã có lần này đặc tuần mà vẫn chưa có hàng chắc ra thế giới di động mua luôn cho rồi,-1
6824,không có một số tác vụ bình thường như cảnh báo fslat khi có cuoc goi k có hien thị số kb theo giây nhìu lm,-1
6857,trạng thái san phẩm đag vận chuyển mà từ sáng đế n tối chưa có,-1
6917,mua dùng đc có gần tháng máy đã có tình trạng nóng máy sụt pin nhanh,-1
6953,nhận hàng nguyên tem nhưng khi mở ra màn hình bị vết xước rất sâu,-1
7002,bán thì bảo sản phẩm mới mà sản phẩm nhìn qua là biết bị khui dùng qua rồi cây lấy sim nhìn là biết bị xé keo rồi điện thoại tắt nguồn mà cầm vào là thấy nóng pin còn có nếu thật sự máy mới làm gì còn pin thấp vậy nhìn khe cấm sạc thấy có vét trầy có dấu hiệu bị sạc rồi con này chắc bị lỗi gì đó nên ch play cài xong là bị đá ra wifi mà bắt yếu hơn iphone từ năm không biết có cho trả sản phẩm không mua lần này là bye luôn không dám mua đồ điện tử trên đây nữa,-1
7056,máy yếu đơ giật khá dày,-1
7151,tôi mua máy bên tiki cho tôi hỏi máy quảng cáo có cáp và củ sạc màu trắng sao tôi mua lại màu đen nhìn rẻ tiền quá có phải vì giá rẻ mà đối loại khác không tôi đang thắc mắc,-1
7162,mình mua máy ở trên tiki giao hàng nhanh nhưng mà máy không xài được tải gì cũng không được còn pin hết rất nhanh mình không xài cũng hao pin yêu cầu đổi hàng,-1
7164,mình mới mua hôm thứ thì hôm nay loa ngoài bị rè cửa hàng và tiki hỗ trợ đổi hàng giúp mình với đang háo hức vì có điện thoại mới dùng mà đã hỏng rồi,-1
7171,máy tự động sụp nguồn khá nhiều dù mình mới khởi động muốn đổi máy mà tôi khômg biết làm cách nào máy như này tôi rất khó chịu,-1
7219,chờ vẫn chưa kich họat bảo hành cho khách măc đầu đã gửi yêu cầu lần thứ,-1
7238,mình đã nhận đc máy cho hỏi khi nào tiki kích hoạt bảo hành cho mình,-1
7277,mới mua mà cái củ sạc nó hư mất rồi,-1
7348,thất vọng máy ảnh sau bị mờ máy tắt mở màng hình bị trắng mong cửa hàng đổi sản phẩm như tiêu đề máy mới mua về sử dụng không được đặt hàng ngày nhận hàng sử dụng đến bị trường hợp như vậy mong cửa hàng hỗ trợ,-1
7349,hàng nhận vỏ bọc hộp bên ngoài đã bị bóc điện thoại mới mà có dán kính cường lực luôn là sao nhìn như đã qua sử dụng test sơ thì thấy tạm ổn chụp màn hình không được thông báo gì gì chưa kiểm tra pin nếu pin tốt thì không sao chứ pin dỏm thì thôi coi như mất tiền ngu,-1
7362,ảnh bị vỡ màn hình xước nhỏ tôi muốn được đổi sản phẩm,-1
7369,tiki giao hàng chậm không có trách nhiệm với khách hàng,-1
7445,đặt và tính tiền màu xanh lá đắt nhất trong các màu mà lại giao màu xanh khác cũng không phải xanh dương quá thất vọng về cách làm việc đã từng bỏ lazada để tin tưởng tiki chẳng lẻ phải haiz,-1
7458,giao hang không đúng mua xiaomi giao hara white,-1
7480,mẫu mã đẹp hợp túi tiền nhưng mà sử dụng thời gian sẽ cảm nhận đc độ ì chậm,-1
7494,hàng ms về lúc trưa giờ sạc không lên pin,-1
7605,giao nhầm màu blue thay vì grEn,-1
7620,sản phẩm không có tai nghe,-1
7625,sạc không vào pin,-1
